Category,Text,Label
Toys and Games,The toy robot we bought was a letdown. It broke within a few days of light play. Not recommended due to poor durability.,CG
Toys and Games,We're thrilled with the watercolor set for kids. It has a wide array of colors and the quality is surprisingly good. The kids are enjoying it!,CG
Toys and Games,We purchased a toy rocket ship. It's well-made and has sparked great interest in space in my son. Absolutely worth it!,CG
Toys and Games,"The teddy bear we bought is not soft as advertised. Also, the stitching came apart after a week. Quite disappointing.",CG
Toys and Games,We got a swing set for our backyard. The assembly was straightforward and it's very stable. Our kids love it and use it daily.,CG
Toys and Games,The toy guitar we purchased is too loud and doesn't have a volume control. It's quite annoying. Would not recommend.,CG
Toys and Games,"We purchased a toy cash register for our kids. It's sturdy, comes with play money, and has a working calculator. It's perfect for pretend play.",CG
Toys and Games,The toy dinosaurs we bought are poorly painted. Some parts have too much paint while others have none. They don't look very realistic.,CG
Toys and Games,We bought a wooden toy chest for our kid's room. It has plenty of storage space and a safety hinge on the lid. We're very satisfied with it.,CG
Toys and Games,The toy cars we bought have wheels that come off easily. They're a choking hazard for young children. We're disappointed.,CG
Toys and Games,The play dough set we got is a hit with our kids. The dough is soft and easy to mold. It also comes with many tools for creative play.,CG
Toys and Games,We bought a toy tool kit. The plastic tools are flimsy and the toy drill doesn't work. It's not worth the price.,CG
Toys and Games,We're very pleased with the doll stroller we bought. It's well-constructed and rolls smoothly. Our daughter loves pushing her dolls around in it.,CG
Toys and Games,The toy phone we purchased does not hold a charge. It needs to be charged multiple times a day. Not a good buy.,CG
Toys and Games,We got a building block set. The blocks are colorful and sturdy. My son loves creating different structures with them.,CG
Toys and Games,The hula hoop we bought is too rigid. It's difficult for my child to spin it. We're not satisfied with it.,CG
Toys and Games,We purchased a toy fishing set. The rods are easy to use and the fish are magnetic. It's a fun game for our toddlers.,CG
Toys and Games,The toy keyboard we purchased only works intermittently. The keys sometimes fail to produce sound. It's frustrating for my child.,CG
Toys and Games,"We bought a toy cooking set. It's made of high-quality plastic and comes with a variety of pots, pans, and utensils. Our kids love it.",CG
Toys and Games,The model airplane we bought is difficult to assemble. The instructions are not clear and pieces don't fit well together. It was a waste of money.,CG
Toys and Games,We're thrilled with the toy vanity set we got for our daughter. It's durable and the included toy makeup is a nice touch. She enjoys playing with it daily.,CG
Toys and Games,The remote control helicopter we bought is hard to control. It crashes frequently and has a short battery life. We're disappointed with it.,CG
Toys and Games,We purchased a plastic slide for our backyard. It's sturdy and the perfect size for our toddler. We're very satisfied with this purchase.,CG
Toys and Games,The jigsaw puzzle we bought has missing pieces. The image is also much darker than shown on the box. Not happy with the purchase.,CG
Toys and Games,We bought a bead crafting set for our daughter. It has a wide variety of colorful beads and the included design ideas are helpful. She loves it!,CG
Toys and Games,The toy race track we bought is flimsy and difficult to assemble. Cars don't roll smoothly on it. We don't recommend it.,CG
Toys and Games,We purchased a toy xylophone. It's well-tuned and the mallet is the right size for our toddler's hands. We're very happy with it.,CG
Toys and Games,The stuffed animal we bought is not as fluffy as it looked online. The material is also rough and not cuddly. We're disappointed.,CG
Toys and Games,We're delighted with the toy train set we bought. It's easy to assemble and the train runs smoothly on the tracks. Our son loves it!,CG
Toys and Games,The toy soldiers we bought are too small. The details are not well-painted. They're not worth the price.,CG
Toys and Games,"We bought an outdoor playhouse. It's sturdy, easy to assemble, and our kids spend hours playing in it. It's a great addition to our backyard.",CG
